Reaction_ID,MaxBiomass,minFlux,maxFlux
EX_gln__L_e,0.0,0.0,0.0
EX_hco3_e,-1.99,-1.99,-0.552999862080225
EX_mn2_e,0.0,0.0,0.0
EX_arg__L_e,0.0,0.0,0.0
ADPT,9.49137088523626e-05,9.4913703264865e-05,9.49137088523626e-05
O2tcx,0.0247147453321133,0.0247147439969894,0.458629604377004
AOXPBDC,1.2977635766016e-05,1.2977635e-05,1.2977635766016e-05
DNTPPA,3.78121114818916e-05,3.78121092500031e-05,3.7812111481892e-05
CBMD,0.0,0.0,0.0
H2Otu_syn,-8.55726013815954,-75.4902683382982,-7.56088557012873
DTMPK,0.000251970493152773,0.00025197047830261,0.000251970493152773
BIOMASS__1,0.0512950030277313,0.051295,0.0512950030277313
ATPM,0.0,0.0,113.023288589361
ACOATA,0.0163015386255122,0.0,0.016301538625512
5DOAN,5.14976182896908e-05,5.14976152500008e-05,5.14976182896908e-05
3HAD160,0.0162885609897462,0.0162885600283289,0.0162885609897463
RNDR3,0.000312987130334332,0.00031298711186,0.00056495762348711
Htex,2.81950397394096,1.36939136006173,2.82590075009955
G5SD,0.018192722807241,0.0181927217334,0.018192722807241
HISTDa,0.00603121362214753,0.00603121326615,0.00603121362214753
TRPS3,0.0,0.0,0.0035030260359691
DMBZIDS2,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
HSTPT,0.00603121362214753,0.00603121326616929,0.00603121362214753
ZCAROTDH2,0.0,0.0,0.000314048013586952
ORNDC,6.37083937604423e-05,0.0,6.37083937604424e-05
GND,0.0,0.0,36.618221460041
CMPA_1,0.0,0.0,6.37083937604408e-05
U23GAAT2,0.0,0.0,0.0
HOXGfx,0.00168760559961236,0.0016876055,0.00168760559961236
PGK,4.50066118200691,4.50066094103181,78.7225743430012
IMPD,0.00887666788076295,0.00887666735681001,0.00887666788076287
LPOR,0.000748907044204877,0.000748907,0.000748907044204882
CHRPL,8.84838802228365e-06,8.8483875000378e-06,8.84838802229768e-06
GCALDDy,3.78121114818916e-05,3.78121092500031e-05,3.7812111481892e-05
MSBENZMT,8.84838802228365e-06,8.8483875000378e-06,8.84838802229768e-06
DESAT18a,0.000251677649980488,0.000251677635105807,0.00025167764998049
FUM,-0.0501794210408625,-0.0501794525589086,16.4139979031961
PHYFXOR,0.00168760559961236,0.0016876055,0.00168760559961236
TMPPP_1,1.25647109916428e-05,1.25647102500008e-05,1.25647109916428e-05
VPAMTr,0.358760649187062,0.0,134.969364394508
RNDR1,0.000251970493152773,0.00025197047828,0.000251970493152773
TALA,0.99376140510335,-113.909070076189,114.017049941968
GLYCL,0.0134281372854696,0.0,9.18189741672362
ACONT,0.0,0.0,16.4641507046245
NDPK7,0.000312987130334332,0.000312987111897201,0.00056495762348711
GTPCI,0.000923417774005521,0.000923417719500003,0.000923417774005508
AIRC2,0.0104246656146651,0.01042466499934,0.0104246656146654
IGPS,0.0035030260359691,0.0035030258292,0.00350302603596912
MTAP,4.34160905626718e-05,4.3416088e-05,4.34160905626718e-05
HEMEAS_1,0.0,0.0,0.0
DHORD3um,0.00922364441377348,0.00922364386934,0.00922364441377354
MTHFC,0.0258242006936761,0.0164558782654467,18.0877086810914
HBZNPT,8.84838802228365e-06,8.8483875000378e-06,8.84838802229768e-06
GCATENEC,0.000314048013586952,0.000314047995061628,0.000314048013586948
COCHL_1,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
HSDy,-0.0165973563950231,-0.0165973563950231,-0.0165973554153425
TRPS1,0.0035030260359691,0.0,0.00350302603596912
HISTDb,0.00603121362214753,0.00603121326615,0.00603121362214753
UPPDC1,0.00244907735480888,0.00244907721025,0.00244907735480888
GARFT,0.00936832145686348,0.0,0.0104372303256644
H4THDPR,0.0171283909915679,0.01712838998055,0.0171283909915677
UDPG4E,0.00720569709674741,0.00720569667146265,0.00720569709674741
GLCS3,0.0395207312637002,0.0395207299462,999.9828
AICART,0.0164558792368126,0.0164558782654911,0.0164558792367929
ASPTA,-0.108164696099874,-70.5023823191541,-0.108164689715409
GLYOX,0.0,0.0,0.0
PRAGSr,0.0104372303256567,0.0104372297095911,0.0104372303256483
SQD1,0.000724476516637844,0.000724476473875,0.000724476516637844
ACKr,-0.180105635051864,-16.6442563290455,0.0
UDCPDPS,5.66296833426153e-06,5.66296800000006e-06,5.66296833426192e-06
GK1,0.00887920441866267,0.00887920389459396,113.032167793255
SHKK,0.0236764858930248,0.0236764844955,0.0236764858930246
OXADC,0.0,0.0,7.71782784170749
G1PACT,0.00678891416872145,0.006788913768,20.7672795313283
3HAD60,0.0163015386255122,0.0163015376632529,0.016301538625512
PGI,-0.0712509628989845,-36.6894724207714,-0.0712509607237735
KAS14,0.0163015386255122,0.0,0.016301538625512
OHPBAT,1.2977635766016e-05,1.29776350377142e-05,1.2977635766016e-05
PQH2tum,8.84838802228365e-06,8.8483875000378e-06,8.84838802229768e-06
O2tu,4.27863006907977,3.78044278506436,37.7451341691491
O2tpp,-3.68906239238448,-20.9852686869016,-3.68901236774829
H2Otex,-0.276343093567807,-0.276442822154696,35.0476739099939
SK_for_c,0.0,0.0,1.37919793822042e-07
EX_mg2_e,-0.000748907044204877,-0.000748907044204875,-0.000748907
3HAD80,0.0163015386255122,0.0163015376632529,0.016301538625512
3OAR160,0.0162885609897462,0.0162885600283289,0.0162885609897462
NMNS,0.0,0.0,0.0
PPK,-0.679949890550838,-1000.0,112.343338736898
GALUi,0.0145302316352843,0.0145302307776092,56.5261745254582
PHYTES2_1,0.000314048013586952,0.00031404799505,0.000314048013586952
IGPDH,0.00603121362214753,0.00603121326615,0.00603121362214753
OMPDC,0.00922364441377348,0.00922364386934,0.00922364441377354
DCTPD,0.0,0.0,0.000251970493152775
GLUSfx,0.0,0.0,66.9332544233254
NADS2,0.000128478594083525,0.000128478586500058,56.5117727732677
GLUTRR,0.0197134288296019,0.019713427666,0.0197134288296019
G1PTT,0.0,0.0,0.0
UAMAGS,0.00339445708436072,0.003394456884,8.78667894892357
SPS,1.53885009083194e-05,1.53885e-05,56.5116596831839
ADCL,3.78121114818916e-05,3.78121092500031e-05,3.7812111481892e-05
CYTK1,0.00744216372653007,0.00743272500725034,0.00744216372652318
DAPDC,0.0171283909915679,0.01712838998055,0.0171283909915679
PSIum,16.1669148545576,16.166913735978,158.377454401469
R05219,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
Cobalt2abcppI,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
PFK_3,0.0,0.0,113.023288589346
THRS,0.0121480647647999,0.01214806404775,0.0121480647647999
NAMNPP,2.53653789972131e-06,2.53653774962004e-06,2.53653789972131e-06
FOLD3,3.78121114818916e-05,3.78121092500031e-05,3.7812111481892e-05
P5CR,0.018192722807241,0.0181927217334,0.018192722807241
MEHLER_1,0.0,0.0,17.2945097190658
ICHORS,9.96918383843958e-06,9.96918322471174e-06,9.96918383843958e-06
3OAS140,0.0162885609897462,0.0162885600283,0.0162885609897462
PPK2,-0.000888142200423351,-0.000888142200423351,-0.000888142148028237
IPDPS_syn,0.0,0.0,0.00572751129772108
GLYDHDA,-0.0247525574435952,-34.6137719942402,1000.0
SBP,1.87954294009901,0.0,114.902831428795
H4THDPS,0.0171283909915679,0.01712838998055,0.0171283909915677
EAR60y,0.0163015386255122,0.0163015376633,0.016301538625512
ZNabcpp,0.0,0.0,0.0
UAPGR,0.00339445708436072,0.00339445688405249,10.3836397656628
DHAD1,0.0441072943191207,0.04410729171565,0.0441072943191205
IPPS,0.0257900703323309,0.02579006881005,0.0257900703323309
ANS,0.0,0.0,0.00350302603596913
SUCBZL,9.96918383843958e-06,9.96918325e-06,9.96918383843958e-06
ADSL1r,0.00757921135604967,0.00757921090868104,0.0075792113560559
NNATr,0.000128478594083525,0.000128478586475467,56.5117727732677
PERD,1.2977635766016e-05,1.2977635e-05,1.2977635766016e-05
PPBNGS,0.00985671441480097,0.009856713833,0.00985671441480097
ADOCBLS,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
LTHRK,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
PPS,0.0,0.0,113.023288589361
APRAUR,1.5160238144846e-05,1.516023725e-05,1.5160238144846e-05
PDS2_1,0.0,0.0,0.000314048013586952
O2tex,-3.68906239238448,-20.9852686869018,-3.68901236774829
ALAALAr,0.00339445708436072,0.003394456884,113.026683046245
ADCPS2,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
GF6PTA,0.00678891416872145,0.00678891376799129,113.030077503102
DNMPPA,3.78121114818916e-05,3.78121092500031e-05,3.7812111481892e-05
PGMT,-0.0712509628989845,-113.094539550085,-0.0712509607237735
G5SADs,0.018192722807241,0.018192721733385,0.018192722807241
GLCP2_1,0.0,0.0,999.943279270054
AGDI_1,0.0,0.0,6.37083937604408e-05
LPADSS2,0.0,0.0,0.0
GLYCK,0.0,0.0,113.023288589367
DPR,9.43828055711558e-06,9.43828001709335e-06,9.43828055711749e-06
EX_ptrc_e,0.0,0.0,0.0
EAR120y,0.0162885609897462,0.0162885600283,0.0162885609897462
MAN1PT,0.00623767754818424,0.00623767718,0.00623767754818424
NMNAT,0.0,-56.5116442946808,113.023288589338
TKT2,-0.729362826934688,-17.5407678551705,-0.729362788006252
PSP_L,0.040276550483956,0.0,113.063565137436
HEX7,0.0,0.0,56.5116442946839
PPNCL2,9.43828055711558e-06,0.0,9.43828055708709e-06
CHORS,0.0236764858930248,0.0236764844955,0.0236764858930246
CYTBD4cm,0.0,0.0,13.6744238054297
PPNCL3,0.0,0.0,9.43828055712349e-06
CS,0.0,0.0,16.4641507046245
PPCDC,9.43828055711558e-06,9.43828000002367e-06,9.43828055711321e-06
LDH_D,0.0,-4.59733110746985e-08,10.3802453087776
HPYRRy,0.0,0.0,113.023288589367
ADMDC,4.34160905626718e-05,4.3416088e-05,4.34160905626718e-05
PRE3BS,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
PPPGO2_1,0.00244907735480888,0.00244907721025,0.00244907735480888
BIOMASS_DNA,0.000348806020588573,0.000348806,0.000348806020588573
DMATT,0.00141404832256541,0.00141404823910004,0.0014140483225652
DNAMTn2r,0.0,0.0,0.0
G3PD2,-0.00983396867160838,-0.00983396867160848,-0.00983396809112946
MDH,0.108164696099874,-56.5684514036342,16.5723420109934
PHYTES,0.000314048013586952,0.00031404799505,0.000314048013586952
RB15BPtcx,2.47147453321134,2.47147439969894,45.8629604377004
MI3PP,0.0,0.0,0.0
MOHMT,9.43828055711558e-06,9.43828000002367e-06,9.43828055711749e-06
GLXO3r,0.0,0.0,7.71782784170749
FBA,0.0,-114.90283142878,113.023288589361
RZ5PP,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
PROAKGOX1,0.0,0.0,0.0
ASAD,-0.033725747386591,-0.0337257473865912,-0.033725745395941
CYSS_2,0.00231105481246199,0.00231105467605003,0.00231105481246197
LYCOPC,0.000314048013586952,0.000314047995061628,0.000314048013586948
ACOTA,-0.0189659857447835,-0.018965985744785,-0.0189659846253107
3HAD180,0.000282729593013355,0.000282729576269958,0.000282729593013355
FTHFD,0.0,0.0,18.069585632078
ALDD2y,0.0,0.0,0.0
3OAS80,0.0163015386255122,0.0163015376633,0.016301538625512
PSCVT,0.0236764858930248,0.0236764844954678,0.0236764858930246
CBPS,0.0281259217647965,0.02812592010464,0.0281896301585568
NTPP8,0.0,0.0,113.023288589333
MEPCT,0.00572751129772124,0.00572751095965034,0.00572752099027711
PDX5POi,1.2977635766016e-05,1.29776350377142e-05,1.2977635766016e-05
DHAD2,0.016847126127366,0.01684712513295,0.016847126127366
DHFS,3.78121114818916e-05,3.78121092500031e-05,3.7812111481892e-05
PGCD,0.040276550483956,0.0,113.063565137436
SPMDabcpp,0.0,0.0,0.0
NTD6,0.0,0.0,0.0
NNDMBRT,2.53653789972131e-06,2.53653775e-06,2.53653789972131e-06
PRATPP,0.00603121362214753,0.00603121326615,0.00603121362214753
ASNN,0.0,0.0,56.5116442946865
SERAT,0.00231105481246199,0.00231105467605003,0.00231105481246197
PRAIS,0.0104372303256567,0.0104372297095911,0.0104372303256564
PRAMPC,0.00603121362214753,0.00603121326615,0.00603121362214753
AMPMS3,1.25647109916428e-05,1.25647102322546e-05,1.25647109916428e-05
